id,content,source,label,tags,publication_date,author,link,label_enc
68,"Dwadzieścia osiem lat, wszystkie projekty, choć trochę dotykające, liberalizujące prawo aborcyjne były w Sejmie wyrzucane do kosza w pierwszym czytaniu.",demagog_org,Prawda,"Sejm,Aborcja",1712763360,Szymon Hołownia,https://demagog.org.pl/wypowiedzi/zmiany-w-prawie-aborcyjnym-jak-wygladalo-ostatnie-28-lat/,1
69,"Duda odmówił podpisania nowelizacji ustawy o Krajowej Sieci Onkologicznej. To nie tylko trefniś, to barbarzyńca.",demagog_org,Fałsz,"Zdrowie,Polityka krajowa,Konstytucja",1712591760,Leszek Miller,https://demagog.org.pl/wypowiedzi/ustawa-o-krajowej-sieci-onkologicznej-co-zrobil-prezydent/,0
70,"Niestety […] mamy absurdalną sytuację, w której Warszawa płaci 2 mld z czymś „janosikowego”, a za to rząd daje Warszawie jakieś z łaski 3 mld.",demagog_org,Manipulacja,"Finanse,Samorząd,Warszawa,Wybory samorządowe,Podatki,Budżet",1712589360,Janusz Korwin-Mikke,https://demagog.org.pl/wypowiedzi/ile-warszawa-placi-janosikowego/,2
71,"Warszawa dwa razy więcej wydaje na komunikację publiczną per capita. Ale każde miasto, czy to Łódź, czy Poznań, wydaje więcej na komunikację miejską per capita niż Wrocław.",demagog_org,Fałsz,"Wrocław,Samorząd,Wybory samorządowe",1712583300,Łukasz Kasztelowicz,https://demagog.org.pl/wypowiedzi/wydatki-na-komunikacje-publiczna-wroclaw-daleko-w-tyle/,0
72,My zbudowaliśmy 15 szkół i 26 żłobków.,demagog_org,Fałsz,"Wybory samorządowe,Samorząd,Warszawa",1712538660,Rafał Trzaskowski,https://demagog.org.pl/wypowiedzi/szkoly-i-zlobki-w-warszawie-ile-ich-zbudowano-w-tej-kadencji/,0
73,Jesteśmy [Wrocław – przyp. Demagog] najbardziej zakorkowanym miastem w Polsce.,demagog_org,Prawda,"Wrocław,Transport,Infrastruktura,Samorząd,Polityka krajowa,Wybory samorządowe",1712537580,Izabela Bodnar,https://demagog.org.pl/wypowiedzi/najbardziej-zakorkowane-miasto-w-polsce-wroclaw-lodz-a-moze-krakow/,1
74,Edukacja to największy punkt w naszym [Warszawy – przyp. Demagog] budżecie: 8 mld zł.,demagog_org,Prawda,"Warszawa,Wybory samorządowe,Edukacja,Samorząd",1712536380,Rafał Trzaskowski,https://demagog.org.pl/wypowiedzi/ile-warszawa-wydaje-na-edukacje-3/,1
75,Tam [w obwarzanku Krakowa – przyp. Demagog] jest 12 tys. kopciuchów.,demagog_org,Prawda,"Samorząd,Wybory samorządowe,Kraków",1712328360,Łukasz Gibała,https://demagog.org.pl/wypowiedzi/kopciuchy-w-krakowskim-obwarzanku-ile-kotlow-trzeba-wymienic/,1
76,"[…] wyrok sądowy, wygrałem z radą miejską batalię o wysokość opłaty o śmieci. Wyrok jest z, bodajże, października 2023 roku, do dnia dzisiejszego urząd miasta nie przyznał się, że ten prawomocny wyrok obowiązuje wszystkich mieszkańców Wrocławia i nadal jest pobierana za wysoka opłata za śmieci.",demagog_org,Fałsz,"Samorząd,Polityka krajowa,Wybory samorządowe,Wrocław",1712322840,Grzegorz Prigan,https://demagog.org.pl/wypowiedzi/wroclaw-pobiera-zbyt-wysokie-oplaty-za-smieci-sprawdzamy/,0
77,"[…] bezpieczna droga do szkoły. Warszawa zrobiła, co prawda, program “Szkolne ulice”, który ma uspokoić ruch, ale objął on zaledwie 4 z 300 podstawówek.",demagog_org,W większości prawda,"Warszawa,Wybory samorządowe,Transport,Edukacja,Samorząd",1712319480,Magdalena Biejat,https://demagog.org.pl/wypowiedzi/szkolne-ulice-w-warszawie-jest-ich-tylko-kilka/,4
78,"Niestety kwestie obrony cywilnej, w tym schronów, pozostają całkowicie poza kompetencjami miasta i prezydenta – odpowiadają za to wojewodowie.",demagog_org,Fałsz,"Bezpieczeństwo,Samorząd,Wybory samorządowe",1712317380,Łukasz Gibała,https://demagog.org.pl/wypowiedzi/obrona-cywilna-w-polsce-nieuregulowana-prawnie-co-ze-schronami/,0
79,"To rezygnacja z przychodów z tytułu biletów, a to jest w 7 mld budżecie naprawdę skromna kwota – 200 mln zł około. Natomiast MPK [we Wrocławiu – przyp. Demagog] i tak nas kosztuje bodajże ok. 700 mln zł.",demagog_org,W większości prawda,"Samorząd,Wybory samorządowe,Wrocław,Transport",1712316240,Łukasz Kasztelowicz,https://demagog.org.pl/wypowiedzi/darmowa-komunikacja-jaka-kwote-musialby-dolozyc-wroclaw/,4
80,"Ja chciałbym przypomnieć, że w mieście [w Gdańsku – przyp. Demagog] już mamy tani wynajem: 17,5 tys. lokali komunalnych, średnia stawka ok. 12 zł za metr, 50-metrowe mieszkanie komunalne to jest koszt w granicach 600 zł. Na wolnym rynku takie mieszkanie trzeba wynająć za około 6 tys.",demagog_org,W większości prawda,"Mieszkalnictwo,Samorząd,Polityka społeczna,Wybory samorządowe,Gdańsk",1712153400,Mariusz Andrzejczak,https://demagog.org.pl/wypowiedzi/ile-jest-mieszkan-komunalnych-w-gdansku-ile-wynosi-czynsz/,4
81,"Te strefy czystego transportu, na które się powołują zwolennicy, ich w Europie jest 300–320 mniej więcej, to są przede wszystkim strefy ograniczonego ruchu. I my jesteśmy oczywiście za strefą ograniczonego ruchu.",demagog_org,Fałsz,"Samorząd,Wybory samorządowe,Kraków",1712149500,Adam Hareńczyk,https://demagog.org.pl/wypowiedzi/strefy-czystego-transportu-w-europie-jakie-maja-zasady/,0
82,"80 proc. [planów zagospodarowania przestrzeni – przyp. Demagog] to jest rekord, jeżeli chodzi o miasta polskie. Dla przypomnienia: Warszawa 45 proc., najbliżej nas jest Gdańsk, który ma uchwalone ok. 65 proc. miejscowych planów zagospodarowania przestrzennego. Kraków to jest blisko 33 tys. ha. Od razu mówię, nie ma możliwości uchwalenia 100 proc. miasta, obłożenia planami miejscowymi, dlatego że ok. 10 proc. to są tereny zamknięte: tereny kolejowe, wojskowe, gdzie nie ma władztwa planistycznego.",demagog_org,Prawda,"Samorząd,Wybory samorządowe,Kraków",1712071020,Jerzy Muzyk,https://demagog.org.pl/wypowiedzi/krakow-i-plany-miejscowe-rekord-w-skali-polskich-miast/,1
83,"Mamy najwyższy podatek od nieruchomości w całej Polsce, jeśli chodzi o Wrocław.",demagog_org,Manipulacja,"Wrocław,Podatki,Samorząd,Wybory samorządowe",1711719660,Marta Czech,https://demagog.org.pl/wypowiedzi/wroclaw-z-najwyzszym-podatkiem-od-nieruchomosci/,2
84,"Żłobki to wynalazek rządu Lenina, Aleksandry Kołłontaj, która stwierdziła, że praca kobiety w domu jest niepotrzebna. W związku z tym niech kobieta idzie do fabryki, a państwo zajmie się dziećmi. […] Dlaczego mówimy o tym, że dziecko wkrótce po urodzeniu musi iść do żłobka, a nie zostać z matką w domu?",demagog_org,Manipulacja,"Historia,Samorząd,Wybory samorządowe,Lublin",1711629600,Ryszard Zajączkowski,https://demagog.org.pl/wypowiedzi/czy-zlobki-sa-wynalazkiem-rzadu-lenina/,2
85,"Musimy mieć też na uwadze to, że mamy dzisiaj do czynienia z kłamstwem klimatycznym i próbuje się zrobić z CO2 gaz, który szkodzi ludziom. CO2 jest gazem życia i drzewo nie może być ważniejsze od człowieka.",demagog_org,Fałsz,"Rzeszów,Ekologia,Samorząd,Wybory samorządowe,Klimat",1711626300,Janusz Niemier,https://demagog.org.pl/wypowiedzi/janusz-niemier-mowi-o-redukcji-co2-klamstwo-klimatyczne/,0
86,"W Gdyni na 1000 mieszkańców jest 720 samochodów. Po odliczeniu dzieci i najstarszych, którzy już nie mogą korzystać z aut, statystycznie każdy Gdynianin ma samochód.",demagog_org,W większości prawda,"Samorząd,Wybory samorządowe,Transport,Gdynia",1711620480,Wojciech Szczurek,https://demagog.org.pl/wypowiedzi/ile-samochodow-na-1000-mieszkancow-maja-gdynianie/,4
87,"Ja będąc wójtem, jak zaczynałem, miałem połowę zadłużenia budżetu w Świlczy. Odchodząc, spłaciłem prawie wszystkie długi.",demagog_org,W większości prawda,"Wybory samorządowe,Rzeszów,Finanse,Samorząd",1711582020,Adam Dziedzic,https://demagog.org.pl/wypowiedzi/zadluzenie-swilczy-o-ile-udalo-sie-je-zmniejszyc/,4
88,"Proszę zwrócić uwagę, że z tych 13 tys. mieszkań, oddanych [w Warszawie – przyp. Demagog] w ubiegłym roku, zaledwie kilka procent to są mieszkania budowane przez ludzi dla siebie.",demagog_org,Prawda,"Samorząd,Warszawa,Wybory samorządowe,Mieszkalnictwo,Budownictwo",1711545240,Romuald Starosielec,https://demagog.org.pl/wypowiedzi/ile-mieszkan-indywidualnych-powstaje-w-warszawie/,1
89,"To, co możemy w tej chwili powiedzieć to, że nie maleje nam liczba studentów [w Lublinie – przyp. Demagog].",demagog_org,Fałsz,"Wybory samorządowe,Szkolnictwo wyższe,Lublin",1711544160,Krzysztof Żuk,https://demagog.org.pl/wypowiedzi/czy-lublin-ma-coraz-mniej-studentow-sprawdzamy/,0
90,"W Krakowie dramatycznie spada liczba studentów. Jeszcze kilkanaście lat temu było to 230 tys. studentów, w tej chwili jest to 135 tys.",demagog_org,W większości prawda,"Edukacja,Samorząd,Wybory samorządowe,Szkolnictwo wyższe,Kraków",1711536360,Stanisław Mazur,https://demagog.org.pl/wypowiedzi/czy-liczba-studentow-w-krakowie-spadla/,4
91,"A jeszcze jest aspekt prawny i trzymanie się limitów. Dla prezydenta naszego miasta [Łodzi, Hanny Zdanowskiej – przyp. Demagog] to jest 300 tys. zł, bo tak wynika z liczby mieszkańców. Odważę się stwierdzić, że już teraz wydatki na kampanię pani prezydent przekraczają 300 tys. zł.",demagog_org,Fałsz,"Samorząd,Wybory samorządowe,Wybory,Łódź",1711533180,Agnieszka Wojciechowska van Heukelom,https://demagog.org.pl/wypowiedzi/ile-wynosi-limit-wydatkow-na-kampanie-w-lodzi/,0
92,"Szanowni państwo, pani redaktor. Są jednak pewne dane, chciałbym je tutaj przedstawić. Mianowicie liczba mieszkańców nieustannie spada, natomiast dług Lublina nieustannie wzrasta. Łatwo oczywiście skojarzyć, że na mieszkańca ten dług jest coraz wyższy.",demagog_org,Prawda,"Samorząd,Wybory samorządowe,Lublin",1711531200,Robert Derewenda,https://demagog.org.pl/wypowiedzi/czy-lublin-sie-wyludnia-a-jego-dlug-nieustannie-rosnie/,1
93,"Całkiem niedawno, jak rozmawiałem tutaj z radnymi [miasta Krakowa – przyp. Demagog], podnieśli o prawie 20 proc. podatek od nieruchomości. Nasi radni Prawa i Sprawiedliwości głosowali przeciw, ale radni Platformy Obywatelskiej i prezydenckiego klubu głosowali za podwyżkami.",demagog_org,Prawda,"Samorząd,Wybory samorządowe,Kraków,Mieszkalnictwo",1711465200,Łukasz Kmita,https://demagog.org.pl/wypowiedzi/wzrost-niektorych-podatkow-od-nieruchomosci-jak-glosowali-krakowscy-radni/,1
94,"Miasto Gdańsk zasługuje na to, by być jednym z tych europejskich miast, w których żyje się dobrze, w których miasto nie tworzy ogromnego budżetu, który jest zadłużony. Wiemy, że Gdańsk ma teraz rekordowe zadłużenie – 524 mln zł. To jest ta dziura, którą Gdańsk ma w roku 2024.",demagog_org,W większości prawda,"Samorząd,Wybory samorządowe,Gdańsk,Budżet",1711452780,Michał Urbaniak,https://demagog.org.pl/wypowiedzi/deficyt-i-zadluzenie-gdanska-sprawdzamy-ile-wynosza/,4
95,Dzisiaj z transportu publicznego korzysta na co dzień mniej więcej połowa warszawiaków.,demagog_org,Prawda,"Infrastruktura,Samorząd,Warszawa,Wybory samorządowe,Transport",1711385100,Magdalena Biejat,https://demagog.org.pl/wypowiedzi/jaki-odsetek-warszawiakow-korzysta-z-komunikacji-miejskiej/,1
96,"Jak wiemy, to wszystkie głosowania budżetu miasta jest pan [Robert Derewenda – przyp. Demagog] przeciwko.",demagog_org,Prawda,"Lublin,Samorząd,Wybory samorządowe",1711384620,Magdalena Kamińska,https://demagog.org.pl/wypowiedzi/jak-robert-derewenda-glosowal-w-sprawie-budzetu-lublina/,1
97,W Lublinie nawet autobusy nie korzystają z buspasów.,demagog_org,Manipulacja,"Transport,Infrastruktura,Samorząd,Wybory samorządowe,Lublin",1711383360,Robert Derewenda,https://demagog.org.pl/wypowiedzi/autobusy-omijaja-buspas-sprawdzamy-sytuacje-w-lublinie/,2
98,Nie brakuje miejsc w żłobkach i przedszkolach [w Lublinie – przyp. Demagog].,demagog_org,Prawda,"Edukacja,Samorząd,Wybory samorządowe,Lublin",1711361640,Krzysztof Żuk,https://demagog.org.pl/wypowiedzi/czy-w-lublinie-jest-wystarczajaca-liczba-miejsc-w-zlobkach-i-przedszkolach/,1
99,"Największym niewypałem jest zaradność ekipy Aleksandry Dulkiewicz, bo to całkiem zaradna ekipa, ale nie w interesie mieszkańców. Może lepiej jeśli wymienię szereg głupich pomysłów: (…), wynajem owiec za 147 tysięcy złotych by strzygły trawniki (…).",demagog_org,Manipulacja,"Samorząd,Wybory samorządowe,Gdańsk",1711285140,Michał Urbaniak,https://demagog.org.pl/wypowiedzi/owcagate-czy-gdansk-wynajal-owce-za-147-tysiecy-zlotych-by-strzygly-trawniki/,2
100,"Duża budowla [nowy Dworzec Metropolitalny w Lublinie – przyp. Demagog], ale taka, wokół której nie ma ruchu, skąd nie chcą odjeżdżać autobusy, gdzie nie ma ludzi. Można dyskutować, czy miasto, które jest zadłużone na prawie 2,5 mld zł, powinno wydawać 300 mln na budowę nowoczesnego dworca, z którego niewielu korzysta.",demagog_org,Fałsz,"Samorząd,Wybory samorządowe,Lublin,Transport,Infrastruktura",1711274640,Ryszard Zajączkowski,https://demagog.org.pl/wypowiedzi/czy-lublin-wydal-300-mln-zl-na-nowy-dworzec/,0
101,"Przykre jest to, że ktoś [Dawid Durał – przyp. redakcja] mówi o naprawianiu miasta, nie głosując za budżetem miasta.",demagog_org,W większości prawda,"Katowice,Samorząd,Wybory samorządowe",1711229880,Marcin Krupa,https://demagog.org.pl/wypowiedzi/czy-dawid-dural-nie-glosowal-za-budzetem-miasta/,4
102,"Ja wiem, że jest sporo kosztów (…) że dużo wydaje się na… choćby na edukację. Ponad 30 proc. przecież budżetu miasta, które idzie tylko na edukację i działania z tym związane.",demagog_org,Prawda,"Edukacja,Samorząd,Wybory samorządowe,Gdańsk",1711223940,Michał Urbaniak,https://demagog.org.pl/wypowiedzi/ponad-30-proc-budzetu-miasta-idzie-tylko-na-edukacje-jak-jest-w-gdansku/,1
103,"Ponad 30 mln złotych rządowego wsparcia trafiło do gminy Kraków na budowę Centrum Kultury w czasie, gdy byłem wojewodą.",demagog_org,Prawda,"Kraków,Kultura,Samorząd,Wybory samorządowe",1711221300,Łukasz Kmita,https://demagog.org.pl/wypowiedzi/czy-30-mln-zl-trafilo-do-centrum-kultury-podgorza/,1
104,"Zapowiedź Pana ministra kultury i dziedzictwa narodowego Bartłomieja Sienkiewicza o wstrzymaniu inwestycji w Centrum Architektury i Designu wzbudza nasz niepokój i słuszne wątpliwości co do rozporządzania publicznymi środkami. To już 13 lat, od kiedy hotel stoi nieczynny i nadal pozostaje na utrzymaniu podatników, choć nic się nie zmienia. Skoro minister chce konsultacji, to Lepszy Kraków właśnie je zaczyna.",demagog_org,W większości prawda,"Samorząd,Wybory samorządowe,Kraków,Kultura",1711216020,Stanisław Mazur,https://demagog.org.pl/wypowiedzi/czy-mieszkancy-krakowa-od-13-lat-utrzymuja-hotel-widmo/,4
105,"33 mln zł to są pieniądze, które zostały wydane na komisję Macierewicza, która de facto nie zaprezentowała żadnych efektów prac. Co prawda, był jakiś raport, ale po tym raporcie komisja dalej występowała o kolejne badania, ciągle mówiła, że jeszcze dużo rzeczy jest nieustalonych, po 8 latach de facto pracy.",demagog_org,Prawda,Polityka krajowa,1711129500,Cezary Tomczyk,https://demagog.org.pl/wypowiedzi/ile-kosztowala-podkomisja-smolenska-antoniego-macierewicza/,1
106,"A przypomnę, że kolejne 4 lata to duży deficyt finansowy. Miasto [Rzeszów — przyp. Demagog] jest zadłużone na dzień dzisiejszy, według dokumentacji, którą otrzymałem, do 2052 roku, i kwota samego czystego kapitału to jest 1 mld 300 mln zł.",demagog_org,Prawda,"Finanse,Samorząd,Wybory samorządowe,Budżet,Rzeszów",1711106880,Adam Dziedzic,https://demagog.org.pl/wypowiedzi/zadluzenie-rzeszowa-tak-prezentuje-sie-w-wieloletniej-prognozie/,1
107,"Warszawa ma jeden z najtańszych środków komunikacji publicznej, dlatego że u nas cena biletu miesięcznego, Biletu Warszawiaka, czy biletu kwartalnego, nie wspominając już o biletach jednorazowych, jest niższa niż w innych miastach.",demagog_org,Fałsz,"Wybory samorządowe,Transport,Samorząd,Warszawa",1711029660,Jarosław Jóźwiak,https://demagog.org.pl/wypowiedzi/komunikacja-miejska-najtansza-w-warszawie-to-nieprawda/,0
108,"To dzisiaj już najważniejszy port na Bałtyku, jeśli chodzi o przeładunki kontenerowe i pnie się w czołówce portów europejskich. Dzisiaj jest już nasz port, port w Gdańsku, na 8. miejscu w Europie. Przegonił Barcelonę, przegonił takie porty, o których jeszcze kilka, kilkanaście lat temu, by nam się nie marzyło.",demagog_org,Prawda,"Samorząd,Wybory samorządowe,Gdańsk,Transport",1710932820,Aleksandra Dulkiewicz,https://demagog.org.pl/wypowiedzi/port-w-gdansku-w-europejskiej-czolowce-sprawdzamy/,1
109,"Jesteśmy na trzy tygodnie przed I turą wyborów. […] 20 proc. mieszkańców miasta [Krakowa – przyp. Demagog], którzy chcą wziąć udział w wyborach, nie wie albo nie utożsamia się z żadnym kandydatem.",demagog_org,Prawda,"Samorząd,Wybory samorządowe,Kraków",1710851520,Jerzy Muzyk,https://demagog.org.pl/wypowiedzi/wybory-na-prezydenta-krakowa-ile-osob-jest-niezdecydowanych/,1
110,"Warszawa w połowie nie jest objęta, prawie, planami zagospodarowania przestrzennego.",demagog_org,Prawda,"Samorząd,Warszawa,Wybory samorządowe",1710843600,Tobiasz Bocheński,https://demagog.org.pl/wypowiedzi/plany-miejscowe-w-warszawie-jaki-obszar-obejmuja/,1
111,"Natomiast w Krakowie możemy częściowo poradzić sobie z tym [brakiem mieszkań – przyp. Demagog], jeżeli uświadomimy sobie, że tereny Krakowa to w 43 proc. grunty rolne, i czas wreszcie odrolniać te grunty.",demagog_org,Prawda,"Infrastruktura,Samorząd,Wybory samorządowe,Kraków",1710769500,Konrad Berkowicz,https://demagog.org.pl/wypowiedzi/czy-grunty-rolne-w-krakowie-zajmuja-prawie-polowe-miasta/,1
112,"Nasze miasto [Gdańsk – przyp. Demagog] to jeden z niewielu przykładów w Polsce, gdzie liczba mieszkańców nieustająco rośnie.",demagog_org,Prawda,"Samorząd,Wybory samorządowe,Gdańsk",1710616320,Aleksandra Dulkiewicz,https://demagog.org.pl/wypowiedzi/liczba-mieszkancow-gdanska-rosnie-co-z-innymi-miastami/,1
113,W Warszawie jest 6 razy więcej sklepów monopolowych niż w całej Szwecji.,demagog_org,Prawda,"Samorząd,Warszawa,Wybory samorządowe",1710615840,Oskar Szafarowicz,https://demagog.org.pl/wypowiedzi/sklepy-z-alkoholem-w-warszawie-jest-ich-wiecej-niz-w-szwecji/,1
114,"Trwają prace nad tym, aby w Unii Europejskiej móc zakazać hodowli żywności na własne potrzeby.",demagog_org,Fałsz,UE,1710504780,Grzegorz Płaczek,https://demagog.org.pl/wypowiedzi/posel-konfederacji-straszy-przed-ue-bruksela-zakaze-uprawy-zywnosci/,0
115,Każdego roku samo miasto [Rzeszów – przyp. Demagog] sadzi ponad 1000 drzew.,demagog_org,Prawda,"Wybory samorządowe,Rzeszów,Ekologia,Samorząd",1710419160,Konrad Fijołek,https://demagog.org.pl/wypowiedzi/ile-drzew-rocznie-sadzi-sie-w-rzeszowie-zebralismy-dane/,1
116,Nasze miasto [Rzeszów – przyp. Demagog] pod względem powierzchni ogólnej zieleni w przeliczeniu na jednego mieszkańca wyraźnie wyprzedza pozostałe miasta wojewódzkie. Zajmuje również 1. miejsce pod względem udziału terenów zieleni w ogólnej powierzchni miasta.,demagog_org,Manipulacja,"Ekologia,Samorząd,Rzeszów",1710348060,Konrad Fijołek,https://demagog.org.pl/wypowiedzi/rzeszow-najbardziej-zielonym-miastem-w-polsce-nie-do-konca/,2
